StationID,year,S,ENS,Sy,ENSy,biomass,salinity,temperature,grain.size,lat,long
7,2013,23,1.461527031,23,1.483929045,66.4822,27.71,10.62583333,NA,52.92621,4.89223
7,2014,26,7.769427188,26,8.269541827,84.5299,28.37181818,12.72833333,NA,52.92621,4.89223
7,2015,26,4.254611033,26,4.349648985,115.2568,28.03454545,11.61166667,154.0,52.92621,4.89223
7,2016,27,6.097803014,27,6.26330885,85.945,27.76083333,12.27583333,NA,52.92621,4.89223
7,2017,25,6.296409744,25,6.352957357,90.3755,28.99666667,11.81166667,160.3,52.92621,4.89223
7,2018,25,2.58181856,25,1.803144761,81.7545,29.34166667,11.88,156.1,52.92621,4.89223
7,2019,24,4.791592542,24,4.898718046,63.7195,29.2075,12.00166667,159.2,52.92621,4.89223
8,2005,24,5.351405163,24,5.351405163,55.3424,28.11416667,11.71333333,179.7,52.95000,4.83982
8,2006,27,5.439030912,27,5.439030912,72.6449,28.7025,11.765,175.7,52.95000,4.83982
8,2007,21,2.881026321,21,2.881026321,43.2752,27.54703823,12.24416667,181.1,52.95000,4.83982
8,2008,31,2.632869005,31,2.632869005,34.0274,29.04916667,11.47083333,180.5,52.95000,4.83982
8,2009,27,3.793243697,27,3.793243697,25.8065,29.17363163,11.50166667,181.0,52.95000,4.83982
8,2010,21,1.18703414,21,1.18703414,30.2546,27.63682535,10.63166667,182.7,52.95000,4.83982
8,2011,26,1.133116708,26,1.133116708,41.2297,28.7375,11.44,NA,52.95000,4.83982
8,2012,21,1.358956425,21,1.358956425,35.7006,26.61833333,11.17833333,183.1,52.95000,4.83982
8,2013,24,2.320857036,24,2.320857036,33.0954,27.71,10.62583333,NA,52.95000,4.83982
8,2014,23,1.847013514,23,1.847013514,24.5199,28.37181818,12.72833333,NA,52.95000,4.83982
8,2015,24,2.41265441,24,2.41265441,29.3206,28.03454545,11.61166667,187.0,52.95000,4.83982
8,2016,31,4.575315751,31,4.575315751,40.9375,27.76083333,12.27583333,NA,52.95000,4.83982
8,2017,31,6.532864383,31,6.532864383,37.1644,28.99666667,11.81166667,183.4,52.95000,4.83982
8,2018,22,5.688931395,22,5.688931395,30.8552,29.34166667,11.88,184.4,52.95000,4.83982
8,2019,23,1.116654086,23,1.116654086,32.9589,29.2075,12.00166667,181.7,52.95000,4.83982
9,2005,27,3.651426272,27,4.225701003,214.4747,28.11416667,11.71333333,175.3,52.94221,4.90129
9,2006,31,2.773557664,31,2.827612892,335.537,28.7025,11.765,168.3,52.94221,4.90129
9,2007,36,4.420214547,36,4.878217616,226.6155,27.54703823,12.24416667,173.8,52.94221,4.90129
9,2008,34,1.329499415,34,1.16302158,191.0741,29.04916667,11.47083333,177.9,52.94221,4.90129
9,2009,37,1.173412756,37,1.173942092,237.7064,29.17363163,11.50166667,176.3,52.94221,4.90129
9,2010,37,1.137942179,37,1.141980351,202.2093,27.63682535,10.63166667,170.1,52.94221,4.90129
9,2011,37,1.40264774,37,1.410343267,175.9654,28.7375,11.44,NA,52.94221,4.90129
9,2012,37,1.545896139,37,1.55794558,159.5619,26.61833333,11.17833333,179.3,52.94221,4.90129
9,2013,33,2.951156141,33,2.968577424,112.1353,27.71,10.62583333,NA,52.94221,4.90129
9,2014,38,3.991990082,38,4.420087121,135.3558,28.37181818,12.72833333,NA,52.94221,4.90129
9,2015,42,5.747375687,42,5.841117281,163.9116,28.03454545,11.61166667,183.4,52.94221,4.90129
9,2016,34,7.607957781,34,7.907092392,151.2656,27.76083333,12.27583333,NA,52.94221,4.90129
9,2017,34,11.18291078,34,11.47166188,154.0268,28.99666667,11.81166667,180.9,52.94221,4.90129
9,2018,31,5.398195656,31,3.395579203,106.664,29.34166667,11.88,177.8,52.94221,4.90129
9,2019,31,6.232224486,31,6.70787108,103.63,29.2075,12.00166667,179.8,52.94221,4.90129
A,2005,26,1.433598671,26,1.453225532,81.2928,28.11416667,11.71333333,137.2,52.91730,4.81335
A,2006,26,2.727479245,26,2.869450778,100.6137,28.7025,11.765,136.7,52.91730,4.81335
A,2007,27,3.753581199,27,3.780890569,94.4218,27.54703823,12.24416667,138.9,52.91730,4.81335
A,2008,26,2.394611357,26,2.397714989,77.0389,29.04916667,11.47083333,137.4,52.91730,4.81335
A,2009,27,1.875338449,27,1.890622147,50.446,29.17363163,11.50166667,135.0,52.91730,4.81335
A,2010,24,1.300844713,24,1.309188407,38.2893,27.63682535,10.63166667,129.3,52.91730,4.81335
A,2011,20,1.514372583,20,1.528050544,49.5952,28.7375,11.44,NA,52.91730,4.81335
A,2012,26,1.131155589,26,1.135899055,37.9001,26.61833333,11.17833333,134.0,52.91730,4.81335
A,2013,26,1.663310693,26,1.703644282,61.2134,27.71,10.62583333,NA,52.91730,4.81335
A,2014,22,1.049838254,22,1.059423043,81.3727,28.37181818,12.72833333,NA,52.91730,4.81335
A,2015,30,3.541775688,30,3.827665583,62.1709,28.03454545,11.61166667,139.7,52.91730,4.81335
A,2016,36,3.282509151,36,3.460869907,95.5243,27.76083333,12.27583333,NA,52.91730,4.81335
A,2017,33,1.366261534,33,1.400462989,86.4557,28.99666667,11.81166667,130.2,52.91730,4.81335
A,2018,28,1.407085832,28,1.423746291,60.9473,29.34166667,11.88,129.8,52.91730,4.81335
A,2019,29,2.774291498,29,2.816972771,72.5752,29.2075,12.00166667,136.6,52.91730,4.81335
B,2005,20,5.633786572,20,5.633786572,47.681,28.11416667,11.71333333,167.1,52.92173,4.81408
B,2006,24,3.982938459,24,3.982938459,34.8703,28.7025,11.765,165.2,52.92173,4.81408
B,2007,22,4.884846222,22,4.884846222,56.926,27.54703823,12.24416667,166.6,52.92173,4.81408
B,2008,22,2.105495665,22,2.105495665,48.5736,29.04916667,11.47083333,167.4,52.92173,4.81408
B,2009,25,1.214550089,25,1.214550089,38.1575,29.17363163,11.50166667,168.1,52.92173,4.81408
B,2010,23,1.108125704,23,1.108125704,55.7163,27.63682535,10.63166667,162.2,52.92173,4.81408
B,2011,22,1.292628155,22,1.292628155,45.0255,28.7375,11.44,NA,52.92173,4.81408
B,2012,26,4.669103498,26,4.669103498,31.0108,26.61833333,11.17833333,173.7,52.92173,4.81408
B,2013,26,2.453859749,26,2.453859749,61.1108,27.71,10.62583333,NA,52.92173,4.81408
B,2014,28,5.873565695,28,5.873565695,40.1448,28.37181818,12.72833333,NA,52.92173,4.81408
B,2015,27,4.324814245,27,4.324814245,37.2035,28.03454545,11.61166667,170.3,52.92173,4.81408
B,2016,29,2.618054924,29,2.618054924,56.1661,27.76083333,12.27583333,NA,52.92173,4.81408
B,2017,25,2.507903314,25,2.507903314,67.3162,28.99666667,11.81166667,163.9,52.92173,4.81408
B,2018,22,1.207208468,22,1.207208468,52.433,29.34166667,11.88,165.7,52.92173,4.81408
B,2019,24,3.235817783,24,3.235817783,45.1851,29.2075,12.00166667,167.7,52.92173,4.81408
M,2005,24,5.694944598,24,5.694944598,72.1552,28.11416667,11.71333333,266.6,52.98263,4.90768
M,2006,20,4.655188791,20,4.655188791,81.1054,28.7025,11.765,248.6,52.98263,4.90768
M,2007,25,3.996736681,25,3.996736681,34.2884,27.54703823,12.24416667,237.4,52.98263,4.90768
M,2008,28,3.923294283,28,3.923294283,68.2578,29.04916667,11.47083333,246.6,52.98263,4.90768
M,2009,29,1.190207214,29,1.190207214,66.0157,29.17363163,11.50166667,246.9,52.98263,4.90768
M,2010,26,1.170371009,26,1.170371009,82.8227,27.63682535,10.63166667,253.7,52.98263,4.90768
M,2011,27,1.395176915,27,1.395176915,73.2528,28.7375,11.44,NA,52.98263,4.90768
M,2012,26,1.172575732,26,1.172575732,70.2176,26.61833333,11.17833333,256.1,52.98263,4.90768
M,2013,26,1.412010832,26,1.412010832,39.6051,27.71,10.62583333,NA,52.98263,4.90768
M,2014,26,1.452357779,26,1.452357779,34.2613,28.37181818,12.72833333,NA,52.98263,4.90768
M,2015,26,5.533236073,26,5.533236073,44.4722,28.03454545,11.61166667,269.7,52.98263,4.90768
M,2016,29,6.389467448,29,6.389467448,98.4104,27.76083333,12.27583333,NA,52.98263,4.90768
M,2017,26,7.046309097,26,7.046309097,49.1439,28.99666667,11.81166667,238.6,52.98263,4.90768
M,2018,24,1.130081444,24,1.130081444,58.6173,29.34166667,11.88,242.1,52.98263,4.90768
M,2019,24,6.755055742,24,6.755055742,69.4757,29.2075,12.00166667,236.7,52.98263,4.90768
